,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
2574,1,4500000.0,33.5,17.5,8.0,18.486999232134796,5.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0
2575,1,4500000.0,36.0,23.0,7.0,19.34979210789948,20.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
2576,1,4500000.0,34.5,18.9,8.0,13.823280612443103,7.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
2577,3,19000000.0,81.4,48.9,9.3,8.920282823124895,7.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0
2578,2,15950000.0,68.8,33.7,13.2,16.87791684202887,NA,0.0,0.0,1.0,1.0,4.0,17.0,0.0
2579,1,3050000.0,13.0,9.0,2.0,9.36945862929236,15.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
2580,1,3300000.0,13.3,9.0,1.0,16.366554216915958,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0
2581,1,3600000.0,15.0,13.0,2.0,17.11487893984176,NA,0.0,1.0,0.0,0.0,5.0,6.0,0.0
2582,1,3600000.0,16.0,14.0,NA,14.716996360034642,10.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
2583,1,3800000.0,24.5,17.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2584,1,3990000.0,49.0,22.0,10.0,19.84721877192449,5.0,0.0,1.0,1.0,1.0,22.0,25.0,1.0
2585,1,4000000.0,27.0,19.0,4.5,14.564196526709072,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2586,2,4000000.0,38.2,24.0,7.0,16.346721137796283,18.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0
2587,1,4100000.0,24.0,16.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2588,1,4100000.0,24.0,16.0,4.0,11.719176616119672,12.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
2589,2,4100000.0,46.0,32.0,6.5,19.402395718899548,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2590,1,4150000.0,24.0,14.0,4.5,13.798490165310644,14.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
2591,1,4200000.0,36.0,18.0,9.0,17.205548371211044,10.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0
2592,1,4300000.0,31.0,19.0,6.0,11.889473755844124,23.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
2593,1,4300000.0,25.0,14.0,4.0,11.166249124152435,18.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
2594,1,4300000.0,28.4,17.0,5.7,12.853908847176719,10.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
2595,1,4400000.0,32.0,20.0,6.0,14.745396179891863,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0
2596,1,4400000.0,33.0,19.4,6.0,18.780775367857647,29.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0
2597,1,4400000.0,40.0,21.0,9.3,17.367821842087928,NA,0.0,0.0,1.0,0.0,1.0,12.0,0.0
2598,1,4450000.0,34.7,20.9,7.0,18.50702884438481,10.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0
2599,1,4450000.0,31.7,21.0,6.0,15.162794860361693,NA,0.0,1.0,1.0,0.0,1.0,9.0,0.0
2600,1,4500000.0,32.0,26.0,6.0,17.44366299853954,12.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
2601,1,4500000.0,30.4,18.6,5.6,13.994575427871217,10.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0
2602,1,4500000.0,33.5,17.5,8.0,18.486999232134796,5.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0
2603,1,4500000.0,36.0,23.0,7.0,19.34979210789948,20.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
2604,2,7500000.0,54.1,32.4,9.3,20.807815807682648,7.0,1.0,0.0,1.0,1.0,17.0,17.0,0.0
2605,4,29800000.0,228.0,125.0,21.8,14.225587093171141,NA,0.0,0.0,0.0,1.0,15.0,16.0,0.0
2606,3,29700000.0,104.3,52.0,12.3,13.70826842586116,13.0,1.0,1.0,0.0,1.0,12.0,18.0,0.0
2607,1,3050000.0,13.0,9.0,2.0,9.36945862929236,15.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
2608,1,3300000.0,13.3,9.0,1.0,16.366554216915958,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0
2609,1,3600000.0,15.0,13.0,2.0,17.11487893984176,NA,0.0,1.0,0.0,0.0,5.0,6.0,0.0
2610,1,3600000.0,16.0,14.0,NA,14.716996360034642,10.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
2611,1,3800000.0,24.5,17.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2612,1,3990000.0,49.0,22.0,10.0,19.84721877192449,5.0,0.0,1.0,1.0,1.0,22.0,25.0,1.0
2613,1,4000000.0,27.0,19.0,4.5,14.564196526709072,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2614,2,4000000.0,38.2,24.0,7.0,16.346721137796283,18.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0
2615,1,4100000.0,24.0,16.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2616,1,4100000.0,24.0,16.0,4.0,11.719176616119672,12.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
2617,2,4100000.0,46.0,32.0,6.5,19.402395718899548,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2618,1,4150000.0,24.0,14.0,4.5,13.798490165310644,14.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
2619,1,4200000.0,36.0,18.0,9.0,17.205548371211044,10.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0
2620,1,4300000.0,31.0,19.0,6.0,11.889473755844124,23.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
2621,1,4300000.0,25.0,14.0,4.0,11.166249124152435,18.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
2622,1,4300000.0,28.4,17.0,5.7,12.853908847176719,10.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
2623,1,4400000.0,32.0,20.0,6.0,14.745396179891863,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0
2624,1,4400000.0,33.0,19.4,6.0,18.780775367857647,29.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0
2625,1,4400000.0,40.0,21.0,9.3,17.367821842087928,NA,0.0,0.0,1.0,0.0,1.0,12.0,0.0
2626,1,4450000.0,34.7,20.9,7.0,18.50702884438481,10.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0
2627,1,4450000.0,31.7,21.0,6.0,15.162794860361693,NA,0.0,1.0,1.0,0.0,1.0,9.0,0.0
2628,1,4500000.0,32.0,26.0,6.0,17.44366299853954,12.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
2629,1,4500000.0,30.4,18.6,5.6,13.994575427871217,10.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0
2630,1,4500000.0,33.5,17.5,8.0,18.486999232134796,5.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0
2631,1,4500000.0,36.0,23.0,7.0,19.34979210789948,20.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
2632,3,10900000.0,63.6,43.0,8.0,16.619796878662584,3.0,1.0,0.0,1.0,1.0,10.0,10.0,0.0
2633,2,5500000.0,44.4,27.0,5.8,11.521910389047319,15.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
2634,2,32998000.0,108.0,44.0,23.0,10.583921627769506,15.0,1.0,1.0,0.0,1.0,7.0,17.0,0.0
2635,1,3050000.0,13.0,9.0,2.0,9.36945862929236,15.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
2636,1,3300000.0,13.3,9.0,1.0,16.366554216915958,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0
2637,1,3600000.0,15.0,13.0,2.0,17.11487893984176,NA,0.0,1.0,0.0,0.0,5.0,6.0,0.0
2638,1,3600000.0,16.0,14.0,NA,14.716996360034642,10.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
2639,1,3800000.0,24.5,17.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2640,1,3990000.0,49.0,22.0,10.0,19.84721877192449,5.0,0.0,1.0,1.0,1.0,22.0,25.0,1.0
2641,1,4000000.0,27.0,19.0,4.5,14.564196526709072,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2642,2,4000000.0,38.2,24.0,7.0,16.346721137796283,18.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0
2643,1,4100000.0,24.0,16.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2644,1,4100000.0,24.0,16.0,4.0,11.719176616119672,12.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
2645,2,4100000.0,46.0,32.0,6.5,19.402395718899548,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2646,1,4150000.0,24.0,14.0,4.5,13.798490165310644,14.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
2647,1,4200000.0,36.0,18.0,9.0,17.205548371211044,10.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0
2648,1,4300000.0,31.0,19.0,6.0,11.889473755844124,23.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0
2649,1,4300000.0,25.0,14.0,4.0,11.166249124152435,18.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
2650,1,4300000.0,28.4,17.0,5.7,12.853908847176719,10.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
2651,1,4400000.0,32.0,20.0,6.0,14.745396179891863,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0
2652,1,4400000.0,33.0,19.4,6.0,18.780775367857647,29.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0
2653,1,4400000.0,40.0,21.0,9.3,17.367821842087928,NA,0.0,0.0,1.0,0.0,1.0,12.0,0.0
2654,1,4450000.0,34.7,20.9,7.0,18.50702884438481,10.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0
2655,1,4450000.0,31.7,21.0,6.0,15.162794860361693,NA,0.0,1.0,1.0,0.0,1.0,9.0,0.0
2656,1,4500000.0,32.0,26.0,6.0,17.44366299853954,12.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
2657,1,4500000.0,30.4,18.6,5.6,13.994575427871217,10.0,1.0,0.0,1.0,1.0,4.0,5.0,0.0
2658,1,4500000.0,33.5,17.5,8.0,18.486999232134796,5.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0
2659,1,4500000.0,36.0,23.0,7.0,19.34979210789948,20.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0
2660,1,7600000.0,42.0,20.0,12.0,15.138054790456042,11.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0
2661,4,8990000.0,63.0,47.0,6.0,19.09897103229943,10.0,0.0,0.0,1.0,1.0,8.0,9.0,0.0
2662,2,9400000.0,55.0,33.0,9.0,15.98151140125348,8.0,1.0,0.0,1.0,1.0,17.0,18.0,0.0
2663,1,3050000.0,13.0,9.0,2.0,9.36945862929236,15.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
2664,1,3300000.0,13.3,9.0,1.0,16.366554216915958,5.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0
2665,1,3600000.0,15.0,13.0,2.0,17.11487893984176,NA,0.0,1.0,0.0,0.0,5.0,6.0,0.0
2666,1,3600000.0,16.0,14.0,NA,14.716996360034642,10.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
2667,1,3800000.0,24.5,17.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2668,1,3990000.0,49.0,22.0,10.0,19.84721877192449,5.0,0.0,1.0,1.0,1.0,22.0,25.0,1.0
2669,1,4000000.0,27.0,19.0,4.5,14.564196526709072,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2670,2,4000000.0,38.2,24.0,7.0,16.346721137796283,18.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0
2671,1,4100000.0,24.0,16.0,4.0,11.719176616119672,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0
2672,1,4100000.0,24.0,16.0,4.0,11.719176616119672,12.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
